PROLIFIC_PID,STUDY_ID,SESSION_ID,modo,registro_id,indice_asignacion,consentimiento,edad_18_mas,permiso_vigente,comprende_espanol,no_conduce_ahora,orden,simbolo_primero,velocidad_primera_kmh,velocidad_naranja_kmh,velocidad_platano_kmh,confianza_naranja,confianza_platano,tiempo_primera_s,tiempo_segunda_s,respuesta_abierta,inicio_utc,primera_render_utc,segunda_render_utc,fin_utc,origen_dato,version_app
,,,docente,SIM-000410,409,True,True,True,True,True,naranja_primero,naranja,130,130,110,63,59,7.858,1.561,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T07:43:00.000Z,2026-09-04T07:43:12.000Z,2026-09-04T07:43:21.108Z,2026-09-04T07:43:29.169Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000411,410,True,True,True,True,True,naranja_primero,naranja,90,90,70,53,71,5.744,3.834,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T07:50:00.000Z,2026-09-04T07:50:12.000Z,2026-09-04T07:50:18.994Z,2026-09-04T07:50:29.328Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000412,411,True,True,True,True,True,naranja_primero,naranja,90,90,70,73,62,6.458,14.502,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T07:57:00.000Z,2026-09-04T07:57:12.000Z,2026-09-04T07:57:19.708Z,2026-09-04T07:57:40.710Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000413,412,True,True,True,True,True,platano_primero,platano,70,110,70,55,73,8.064,7.578,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T08:04:00.000Z,2026-09-04T08:04:12.000Z,2026-09-04T08:04:21.314Z,2026-09-04T08:04:35.392Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000414,413,True,True,True,True,True,naranja_primero,naranja,50,50,30,76,75,1.634,6.526,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T08:11:00.000Z,2026-09-04T08:11:12.000Z,2026-09-04T08:11:14.884Z,2026-09-04T08:11:27.910Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000415,414,True,True,True,True,True,platano_primero,platano,90,110,90,85,42,5.99,8.327,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T08:18:00.000Z,2026-09-04T08:18:12.000Z,2026-09-04T08:18:19.240Z,2026-09-04T08:18:34.067Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000416,415,True,True,True,True,True,platano_primero,platano,50,90,50,77,65,11.996,11.676,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T08:25:00.000Z,2026-09-04T08:25:12.000Z,2026-09-04T08:25:25.246Z,2026-09-04T08:25:43.422Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000417,416,True,True,True,True,True,platano_primero,platano,50,110,50,64,88,6.021,10.415,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T08:32:00.000Z,2026-09-04T08:32:12.000Z,2026-09-04T08:32:19.271Z,2026-09-04T08:32:36.186Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000418,417,True,True,True,True,True,naranja_primero,naranja,110,110,70,58,68,3.336,6.595,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T08:39:00.000Z,2026-09-04T08:39:12.000Z,2026-09-04T08:39:16.586Z,2026-09-04T08:39:29.681Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000419,418,True,True,True,True,True,naranja_primero,naranja,90,90,50,61,68,7.1,9.305,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T08:46:00.000Z,2026-09-04T08:46:12.000Z,2026-09-04T08:46:20.350Z,2026-09-04T08:46:36.155Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000420,419,True,True,True,True,True,platano_primero,platano,70,110,70,65,62,9.601,9.061,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T08:53:00.000Z,2026-09-04T08:53:12.000Z,2026-09-04T08:53:22.851Z,2026-09-04T08:53:38.412Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000421,420,True,True,True,True,True,naranja_primero,naranja,90,90,70,88,71,7.774,6.852,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T09:00:00.000Z,2026-09-04T09:00:12.000Z,2026-09-04T09:00:21.024Z,2026-09-04T09:00:34.376Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000422,421,True,True,True,True,True,platano_primero,platano,70,90,70,61,77,8.188,7.012,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T09:07:00.000Z,2026-09-04T09:07:12.000Z,2026-09-04T09:07:21.438Z,2026-09-04T09:07:34.950Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000423,422,True,True,True,True,True,platano_primero,platano,50,70,50,50,59,7.662,8.907,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T09:14:00.000Z,2026-09-04T09:14:12.000Z,2026-09-04T09:14:20.912Z,2026-09-04T09:14:36.319Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000424,423,True,True,True,True,True,platano_primero,platano,70,110,70,73,72,8.45,5.97,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T09:21:00.000Z,2026-09-04T09:21:12.000Z,2026-09-04T09:21:21.700Z,2026-09-04T09:21:34.170Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000425,424,True,True,True,True,True,naranja_primero,naranja,90,90,70,64,94,4.947,7.843,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T09:28:00.000Z,2026-09-04T09:28:12.000Z,2026-09-04T09:28:18.197Z,2026-09-04T09:28:32.540Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000426,425,True,True,True,True,True,platano_primero,platano,90,90,90,83,81,13.57,4.092,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T09:35:00.000Z,2026-09-04T09:35:12.000Z,2026-09-04T09:35:26.820Z,2026-09-04T09:35:37.412Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000427,426,True,True,True,True,True,naranja_primero,naranja,130,130,90,57,65,6.593,7.781,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T09:42:00.000Z,2026-09-04T09:42:12.000Z,2026-09-04T09:42:19.843Z,2026-09-04T09:42:34.124Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000428,427,True,True,True,True,True,naranja_primero,naranja,50,50,50,81,80,5.137,6.67,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T09:49:00.000Z,2026-09-04T09:49:12.000Z,2026-09-04T09:49:18.387Z,2026-09-04T09:49:31.557Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000429,428,True,True,True,True,True,naranja_primero,naranja,110,110,90,56,100,7.009,6.219,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T09:56:00.000Z,2026-09-04T09:56:12.000Z,2026-09-04T09:56:20.259Z,2026-09-04T09:56:32.978Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000430,429,True,True,True,True,True,platano_primero,platano,50,90,50,100,69,3.679,8.819,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T10:03:00.000Z,2026-09-04T10:03:12.000Z,2026-09-04T10:03:16.929Z,2026-09-04T10:03:32.248Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000431,430,True,True,True,True,True,platano_primero,platano,50,110,50,75,67,7.127,7.395,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T10:10:00.000Z,2026-09-04T10:10:12.000Z,2026-09-04T10:10:20.377Z,2026-09-04T10:10:34.272Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000432,431,True,True,True,True,True,platano_primero,platano,90,110,90,55,74,11.153,14.404,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T10:17:00.000Z,2026-09-04T10:17:12.000Z,2026-09-04T10:17:24.403Z,2026-09-04T10:17:45.307Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000433,432,True,True,True,True,True,platano_primero,platano,70,110,70,58,66,8.04,10.379,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T10:24:00.000Z,2026-09-04T10:24:12.000Z,2026-09-04T10:24:21.290Z,2026-09-04T10:24:38.169Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000434,433,True,True,True,True,True,naranja_primero,naranja,110,110,70,57,85,5.58,9.495,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T10:31:00.000Z,2026-09-04T10:31:12.000Z,2026-09-04T10:31:18.830Z,2026-09-04T10:31:34.825Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000435,434,True,True,True,True,True,platano_primero,platano,90,110,90,74,83,10.16,6.032,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T10:38:00.000Z,2026-09-04T10:38:12.000Z,2026-09-04T10:38:23.410Z,2026-09-04T10:38:35.942Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000436,435,True,True,True,True,True,naranja_primero,naranja,110,110,70,79,74,11.836,7.712,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T10:45:00.000Z,2026-09-04T10:45:12.000Z,2026-09-04T10:45:25.086Z,2026-09-04T10:45:39.298Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000437,436,True,True,True,True,True,platano_primero,platano,50,70,50,71,78,9.159,6.289,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T10:52:00.000Z,2026-09-04T10:52:12.000Z,2026-09-04T10:52:22.409Z,2026-09-04T10:52:35.198Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000438,437,True,True,True,True,True,naranja_primero,naranja,90,90,70,79,54,4.597,4.072,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T10:59:00.000Z,2026-09-04T10:59:12.000Z,2026-09-04T10:59:17.847Z,2026-09-04T10:59:28.419Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000439,438,True,True,True,True,True,naranja_primero,naranja,70,70,70,92,68,12.623,5.213,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T11:06:00.000Z,2026-09-04T11:06:12.000Z,2026-09-04T11:06:25.873Z,2026-09-04T11:06:37.586Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000440,439,True,True,True,True,True,naranja_primero,naranja,90,90,50,69,87,6.143,4.996,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T11:13:00.000Z,2026-09-04T11:13:12.000Z,2026-09-04T11:13:19.393Z,2026-09-04T11:13:30.889Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000441,440,True,True,True,True,True,naranja_primero,naranja,70,70,30,70,66,10.325,5.27,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T11:20:00.000Z,2026-09-04T11:20:12.000Z,2026-09-04T11:20:23.575Z,2026-09-04T11:20:35.345Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000442,441,True,True,True,True,True,platano_primero,platano,90,110,90,68,64,6.233,4.232,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T11:27:00.000Z,2026-09-04T11:27:12.000Z,2026-09-04T11:27:19.483Z,2026-09-04T11:27:30.215Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000443,442,True,True,True,True,True,platano_primero,platano,90,90,90,63,80,7.256,8.399,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T11:34:00.000Z,2026-09-04T11:34:12.000Z,2026-09-04T11:34:20.506Z,2026-09-04T11:34:35.405Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000444,443,True,True,True,True,True,naranja_primero,naranja,110,110,90,61,53,11.012,5.984,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T11:41:00.000Z,2026-09-04T11:41:12.000Z,2026-09-04T11:41:24.262Z,2026-09-04T11:41:36.746Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000445,444,True,True,True,True,True,platano_primero,platano,70,110,70,76,83,6.811,6.364,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T11:48:00.000Z,2026-09-04T11:48:12.000Z,2026-09-04T11:48:20.061Z,2026-09-04T11:48:32.925Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000446,445,True,True,True,True,True,naranja_primero,naranja,90,90,50,70,100,5.875,2.156,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T11:55:00.000Z,2026-09-04T11:55:12.000Z,2026-09-04T11:55:19.125Z,2026-09-04T11:55:27.781Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000447,446,True,True,True,True,True,naranja_primero,naranja,90,90,70,72,59,5.201,9.8,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T12:02:00.000Z,2026-09-04T12:02:12.000Z,2026-09-04T12:02:18.451Z,2026-09-04T12:02:34.751Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000448,447,True,True,True,True,True,platano_primero,platano,70,110,70,65,60,6.969,8.075,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T12:09:00.000Z,2026-09-04T12:09:12.000Z,2026-09-04T12:09:20.219Z,2026-09-04T12:09:34.794Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000449,448,True,True,True,True,True,naranja_primero,naranja,110,110,70,77,85,10.801,3.716,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T12:16:00.000Z,2026-09-04T12:16:12.000Z,2026-09-04T12:16:24.051Z,2026-09-04T12:16:34.267Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000450,449,True,True,True,True,True,platano_primero,platano,90,110,90,73,80,6.871,2.738,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T12:23:00.000Z,2026-09-04T12:23:12.000Z,2026-09-04T12:23:20.121Z,2026-09-04T12:23:29.359Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000451,450,True,True,True,True,True,naranja_primero,naranja,90,90,70,76,81,6.791,4.425,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T12:30:00.000Z,2026-09-04T12:30:12.000Z,2026-09-04T12:30:20.041Z,2026-09-04T12:30:30.966Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000452,451,True,True,True,True,True,platano_primero,platano,50,90,50,77,68,12.248,10.599,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T12:37:00.000Z,2026-09-04T12:37:12.000Z,2026-09-04T12:37:25.498Z,2026-09-04T12:37:42.597Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000453,452,True,True,True,True,True,naranja_primero,naranja,90,90,70,79,59,6.493,1.707,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T12:44:00.000Z,2026-09-04T12:44:12.000Z,2026-09-04T12:44:19.743Z,2026-09-04T12:44:27.950Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000454,453,True,True,True,True,True,platano_primero,platano,50,110,50,65,44,4.035,7.755,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T12:51:00.000Z,2026-09-04T12:51:12.000Z,2026-09-04T12:51:17.285Z,2026-09-04T12:51:31.540Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000455,454,True,True,True,True,True,platano_primero,platano,70,70,70,68,78,5.896,9.011,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T12:58:00.000Z,2026-09-04T12:58:12.000Z,2026-09-04T12:58:19.146Z,2026-09-04T12:58:34.657Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000456,455,True,True,True,True,True,platano_primero,platano,70,70,70,77,83,6.909,7.316,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T13:05:00.000Z,2026-09-04T13:05:12.000Z,2026-09-04T13:05:20.159Z,2026-09-04T13:05:33.975Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000457,456,True,True,True,True,True,platano_primero,platano,70,90,70,64,64,5.984,7.008,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T13:12:00.000Z,2026-09-04T13:12:12.000Z,2026-09-04T13:12:19.234Z,2026-09-04T13:12:32.742Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000458,457,True,True,True,True,True,naranja_primero,naranja,90,90,50,83,44,12.273,4.543,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T13:19:00.000Z,2026-09-04T13:19:12.000Z,2026-09-04T13:19:25.523Z,2026-09-04T13:19:36.566Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000459,458,True,True,True,True,True,naranja_primero,naranja,110,110,70,81,42,8.354,5.72,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T13:26:00.000Z,2026-09-04T13:26:12.000Z,2026-09-04T13:26:21.604Z,2026-09-04T13:26:33.824Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000460,459,True,True,True,True,True,naranja_primero,naranja,70,70,70,78,63,9.087,4.995,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T13:33:00.000Z,2026-09-04T13:33:12.000Z,2026-09-04T13:33:22.337Z,2026-09-04T13:33:33.832Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000461,460,True,True,True,True,True,platano_primero,platano,30,70,30,73,58,5.906,7.21,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T13:40:00.000Z,2026-09-04T13:40:12.000Z,2026-09-04T13:40:19.156Z,2026-09-04T13:40:32.866Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000462,461,True,True,True,True,True,platano_primero,platano,70,110,70,54,60,6.932,3.753,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T13:47:00.000Z,2026-09-04T13:47:12.000Z,2026-09-04T13:47:20.182Z,2026-09-04T13:47:30.435Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000463,462,True,True,True,True,True,platano_primero,platano,90,110,90,64,76,5.636,4.261,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T13:54:00.000Z,2026-09-04T13:54:12.000Z,2026-09-04T13:54:18.886Z,2026-09-04T13:54:29.647Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000464,463,True,True,True,True,True,naranja_primero,naranja,70,70,50,82,75,3.743,6.558,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T14:01:00.000Z,2026-09-04T14:01:12.000Z,2026-09-04T14:01:16.993Z,2026-09-04T14:01:30.051Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000465,464,True,True,True,True,True,platano_primero,platano,50,90,50,71,75,6.366,4.902,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T14:08:00.000Z,2026-09-04T14:08:12.000Z,2026-09-04T14:08:19.616Z,2026-09-04T14:08:31.018Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000466,465,True,True,True,True,True,naranja_primero,naranja,70,70,50,65,63,5.316,9.497,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T14:15:00.000Z,2026-09-04T14:15:12.000Z,2026-09-04T14:15:18.566Z,2026-09-04T14:15:34.563Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000467,466,True,True,True,True,True,platano_primero,platano,90,110,90,65,41,8.139,7.156,La forma redonda me sugirió una velocidad estable y la silueta alargada una menor.,2026-09-04T14:22:00.000Z,2026-09-04T14:22:12.000Z,2026-09-04T14:22:21.389Z,2026-09-04T14:22:35.045Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000468,467,True,True,True,True,True,naranja_primero,naranja,110,110,70,63,68,10.487,8.331,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T14:29:00.000Z,2026-09-04T14:29:12.000Z,2026-09-04T14:29:23.737Z,2026-09-04T14:29:38.568Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000469,468,True,True,True,True,True,naranja_primero,naranja,90,90,90,100,73,6.38,9.142,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T14:36:00.000Z,2026-09-04T14:36:12.000Z,2026-09-04T14:36:19.630Z,2026-09-04T14:36:35.272Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000470,469,True,True,True,True,True,naranja_primero,naranja,70,70,70,62,80,5.301,6.136,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T14:43:00.000Z,2026-09-04T14:43:12.000Z,2026-09-04T14:43:18.551Z,2026-09-04T14:43:31.187Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000471,470,True,True,True,True,True,platano_primero,platano,50,70,50,70,54,5.19,3.326,Intenté escoger opciones que otra persona pudiera considerar puntos focales.,2026-09-04T14:50:00.000Z,2026-09-04T14:50:12.000Z,2026-09-04T14:50:18.440Z,2026-09-04T14:50:28.266Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000472,471,True,True,True,True,True,naranja_primero,naranja,70,70,50,70,79,8.756,4.147,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T14:57:00.000Z,2026-09-04T14:57:12.000Z,2026-09-04T14:57:22.006Z,2026-09-04T14:57:32.653Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000473,472,True,True,True,True,True,platano_primero,platano,70,110,70,66,63,8.046,6.321,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T15:04:00.000Z,2026-09-04T15:04:12.000Z,2026-09-04T15:04:21.296Z,2026-09-04T15:04:34.117Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000474,473,True,True,True,True,True,naranja_primero,naranja,70,70,30,66,47,8.106,7.145,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T15:11:00.000Z,2026-09-04T15:11:12.000Z,2026-09-04T15:11:21.356Z,2026-09-04T15:11:35.001Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000475,474,True,True,True,True,True,platano_primero,platano,70,90,70,78,76,13.78,8.286,La naranja parecía compacta y el plátano más ligero; fue una asociación intuitiva.,2026-09-04T15:18:00.000Z,2026-09-04T15:18:12.000Z,2026-09-04T15:18:27.030Z,2026-09-04T15:18:41.816Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000476,475,True,True,True,True,True,naranja_primero,naranja,90,90,50,51,72,3.619,7.026,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T15:25:00.000Z,2026-09-04T15:25:12.000Z,2026-09-04T15:25:16.869Z,2026-09-04T15:25:30.395Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000477,476,True,True,True,True,True,naranja_primero,naranja,110,110,70,68,70,9.867,8.002,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T15:32:00.000Z,2026-09-04T15:32:12.000Z,2026-09-04T15:32:23.117Z,2026-09-04T15:32:37.619Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000478,477,True,True,True,True,True,platano_primero,platano,110,110,110,75,50,4.915,6.112,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T15:39:00.000Z,2026-09-04T15:39:12.000Z,2026-09-04T15:39:18.165Z,2026-09-04T15:39:30.777Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000479,478,True,True,True,True,True,naranja_primero,naranja,90,90,30,76,65,8.45,11.344,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T15:46:00.000Z,2026-09-04T15:46:12.000Z,2026-09-04T15:46:21.700Z,2026-09-04T15:46:39.544Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000480,479,True,True,True,True,True,platano_primero,platano,90,110,90,73,63,6.833,5.952,La curva de un símbolo y la geometría del otro orientaron mi elección.,2026-09-04T15:53:00.000Z,2026-09-04T15:53:12.000Z,2026-09-04T15:53:20.083Z,2026-09-04T15:53:32.535Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000481,480,True,True,True,True,True,platano_primero,platano,50,90,50,92,69,5.207,5.009,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T16:00:00.000Z,2026-09-04T16:00:12.000Z,2026-09-04T16:00:18.457Z,2026-09-04T16:00:29.966Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000482,481,True,True,True,True,True,naranja_primero,naranja,70,70,50,76,78,4.972,7.608,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T16:07:00.000Z,2026-09-04T16:07:12.000Z,2026-09-04T16:07:18.222Z,2026-09-04T16:07:32.330Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000483,482,True,True,True,True,True,naranja_primero,naranja,90,90,70,84,69,3.941,13.595,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T16:14:00.000Z,2026-09-04T16:14:12.000Z,2026-09-04T16:14:17.191Z,2026-09-04T16:14:37.286Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000484,483,True,True,True,True,True,platano_primero,platano,70,110,70,61,72,18.745,8.919,Pensé en cómo se verían las siluetas desde lejos y comparé sus formas.,2026-09-04T16:21:00.000Z,2026-09-04T16:21:12.000Z,2026-09-04T16:21:31.995Z,2026-09-04T16:21:47.414Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000485,484,True,True,True,True,True,platano_primero,platano,70,110,70,30,85,15.114,4.265,Usé una intuición visual y mantuve una diferencia moderada entre las señales.,2026-09-04T16:28:00.000Z,2026-09-04T16:28:12.000Z,2026-09-04T16:28:28.364Z,2026-09-04T16:28:39.129Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000486,485,True,True,True,True,True,platano_primero,platano,90,90,90,67,70,10.735,4.944,Me guié por la forma y por el contraste entre ambos símbolos.,2026-09-04T16:35:00.000Z,2026-09-04T16:35:12.000Z,2026-09-04T16:35:23.985Z,2026-09-04T16:35:35.429Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000487,486,True,True,True,True,True,naranja_primero,naranja,90,90,70,53,70,6.783,9.895,Elegí categorías centrales porque imaginé una convención fácil de coordinar.,2026-09-04T16:42:00.000Z,2026-09-04T16:42:12.000Z,2026-09-04T16:42:20.033Z,2026-09-04T16:42:36.428Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000488,487,True,True,True,True,True,platano_primero,platano,70,90,70,78,57,5.002,15.537,La silueta redonda me pareció más focal; para la otra escogí una categoría cercana.,2026-09-04T16:49:00.000Z,2026-09-04T16:49:12.000Z,2026-09-04T16:49:18.252Z,2026-09-04T16:49:40.289Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000489,488,True,True,True,True,True,naranja_primero,naranja,90,90,50,69,64,16.857,5.357,"Comparé peso aparente y forma, sin asumir que existiera una respuesta correcta.",2026-09-04T16:56:00.000Z,2026-09-04T16:56:12.000Z,2026-09-04T16:56:30.107Z,2026-09-04T16:56:41.964Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000490,489,True,True,True,True,True,naranja_primero,naranja,90,90,50,45,70,4.848,7.4,Me basé en la geometría de las señales y en una asociación espontánea.,2026-09-04T17:03:00.000Z,2026-09-04T17:03:12.000Z,2026-09-04T17:03:18.098Z,2026-09-04T17:03:31.998Z,sintetico_docente,1.0.0-demo
,,,docente,SIM-000491,490,True,True,True,True,True,naranja_primero,naranja,70,70,70,52,66,6.001,4.942,Fue una elección por contraste visual entre una figura compacta y otra alargada.,2026-09-04T17:10:00.000Z,2026-09-04T17:10:12.000Z,2026-09-04T17:10:19.251Z,2026-09-04T17:10:30.693Z,sintetico_docente,1.0.0-demo
